,SqFtTotLiving,SqFtLot,Bathrooms,Bedrooms,BldgGrade,TrafficNoise,BadFeature,AdjSalePrice,SqFtTotLiving_norm,SqFtLot_norm,AdjSalePrice_norm
7408,1600,1475,2.25,3,7,0,0.4023141960443517,484941.0,-0.5255781266053369,-1.5559073516919462,-0.16078690548978405
7409,2320,5400,2.75,3,9,0,-2.314876996655891,838899.0,0.2623650925033114,-0.4575792676742199,1.064560515301988
7410,1340,6000,1.0,4,7,0,-0.8366225281120033,488238.0,-0.8101131779501266,-0.28968198094539555,-0.14937320542833474
7411,1860,6000,2.0,5,7,0,-0.6810848190763558,573290.0,-0.24104307526054725,-0.28968198094539555,0.1450635606093923
7412,2200,6000,2.0,3,8,0,0.04682997899438209,666330.0,0.13104122265187002,-0.28968198094539555,0.46715353747237165
7414,1730,6000,1.75,3,7,0,-0.7806744598421586,605193.0,-0.38331060093294206,-0.28968198094539555,0.2555067735485543
7415,2760,4500,3.5,3,9,0,0.1287282783536451,984730.0,0.7438859486252631,-0.7094251977674565,1.5694047050688102
7416,3970,4705,3.75,6,8,0,-1.5523013873416147,426566.0,2.0680683029606306,-0.6520602914684415,-0.36287205595599664
7417,2960,4296,3.25,4,9,0,0.5591828002201901,1025399.0,0.9627590650443321,-0.7665102752552567,1.7101944435580676
7418,2040,5775,1.75,3,7,0,-0.8437702626754977,568166.0,-0.04405727048338517,-0.3526434634687047,0.12732507134191695
7419,2740,4400,2.0,3,8,0,-0.9870300384960043,727486.0,0.7219986369833562,-0.7374080788889272,0.6788660764344564
7420,1060,4400,1.75,2,7,0,-1.369663505810699,490398.0,-1.1165355409368232,-0.7374080788889272,-0.14189562213056997
7421,1520,1389,3.5,3,7,0,-0.785370252820986,693701.0,-0.6131273731729645,-1.579972629456411,0.5619076728627049
7422,1520,1389,3.5,3,7,0,1.49784852804875,911732.0,-0.6131273731729645,-1.579972629456411,1.3166970080455538
7423,1300,877,2.5,3,7,0,0.22116811220072036,454798.0,-0.8538878012339404,-1.723244980798341,-0.26513727277891547
7424,1050,6615,1.5,3,6,0,-1.1676565763845015,421313.0,-1.1274791967577766,-0.11758726204835053,-0.3810571231148663
7425,1050,6615,1.5,3,6,0,-0.806650011539213,448660.0,-1.1274791967577766,-0.11758726204835053,-0.28638607198339705
7426,1700,2650,2.0,3,6,1,0.6928876286392425,593024.0,-0.4161415683958024,-1.227108498514665,0.21337959246035998
7427,1620,1629,2.25,3,7,2,-0.28808583263621035,401489.0,-0.50369081496343,-1.5128137147648812,-0.4496847209365742
7428,1420,1812,2.5,3,7,0,1.3022642259981163,432301.0,-0.722563931382499,-1.4616050423125897,-0.3430183799316073
7429,1450,1192,3.5,3,8,0,-0.257308261698417,445455.0,-0.6897329639196387,-1.6350989052657083,-0.2974812823858675
7430,1450,1263,3.5,3,8,0,-0.9211682839220905,386094.0,-0.6897329639196387,-1.6152310596694641,-0.502979811153745
7431,970,2500,1.0,2,6,0,0.8238534678186527,321929.0,-1.2150284433254042,-1.2690828201968711,-0.7251090390709104
7432,950,2375,1.0,3,7,2,-0.05245894928973388,398474.0,-1.236915754967311,-1.3040614215987094,-0.46012218095637086
7433,2480,2600,2.75,5,8,0,-1.8355015117680273,1029946.0,0.4374635856385666,-1.2410999390754003,1.7259354487686862
7434,1050,4000,1.0,2,7,0,1.834027907151464,475429.0,-1.1274791967577766,-0.8493396033748102,-0.19371596675290378
7436,680,5800,1.0,1,7,0,-0.11584355343632094,448601.0,-1.532394462133054,-0.34564774318833696,-0.28659032078643787
7437,2930,4000,3.25,5,9,0,-0.5715145964853157,1079856.0,0.9299280975814718,-0.8493396033748102,1.8987160887647234
7438,2370,4000,3.0,4,8,0,0.5245559326650397,752553.0,0.31708337160807865,-0.8493396033748102,0.7656441229738407
7439,2360,5886,2.0,3,8,0,0.8302665615274014,737942.0,0.3061397157871252,-0.32158246542387214,0.715063118546229
7440,1070,4200,1.0,2,6,3,-0.0498453084078598,314947.0,-1.1055918851158697,-0.7933738411318687,-0.7492796347121112
7441,840,3400,1.0,2,7,0,0.4289698142528269,505541.0,-1.357295968997799,-1.0172368901036346,-0.08947291663147176
7442,1910,4000,2.25,3,9,0,0.21164474151011456,1260837.0,-0.18632479615578,-0.8493396033748102,2.52524409932619
7443,1820,2625,3.0,3,8,0,1.7465433518406972,653761.0,-0.284817698544361,-1.2341042187950326,0.4236416187364432
7444,1180,1262,2.25,3,8,0,-1.5369403415766134,455286.0,-0.9852116710853818,-1.6155108884806788,-0.2634478928486797
7445,980,1600,1.5,2,8,0,-1.2686146677485455,411192.0,-1.2040847875044507,-1.5209287502901077,-0.41609444744666135
7446,1010,2102,1.5,2,7,0,1.3480117551021644,387534.0,-1.1712538200415903,-1.3804546870603245,-0.49799475562190176
7447,2090,4000,1.0,3,8,0,-0.21396734237780554,702745.0,0.010661008621382077,-0.8493396033748102,0.5932165910779756
7448,2110,4000,2.5,3,7,0,1.6256389611216884,640000.0,0.03254832026328897,-0.8493396033748102,0.3760031818102667
7449,1060,4000,1.0,2,7,0,0.3138942869374261,562065.0,-1.1165355409368232,-0.8493396033748102,0.10620436036985076
7450,1460,1504,3.25,2,8,2,1.1758502344794406,522250.0,-0.6787893080986852,-1.5477923161667195,-0.031628963241494085
7451,1460,1504,3.25,2,8,2,1.1138715354556772,453903.0,-0.6787893080986852,-1.5477923161667195,-0.2682356232657208
7452,1520,6000,1.75,3,7,0,-0.9040598581503495,588258.0,-0.6131273731729645,-0.28968198094539555,0.19688044338760677
7453,1350,4000,2.5,3,9,0,-0.36165075601011126,807734.0,-0.7991695221291731,-0.8493396033748102,0.9566721433228955
7454,1120,4000,1.0,2,7,2,-0.67425716153566,478610.0,-1.0508736060111024,-0.8493396033748102,-0.1827038406092974
7455,2200,4000,1.75,3,7,0,0.05144272878073934,543333.0,0.13104122265187002,-0.8493396033748102,0.041357096326457274
7456,2200,4000,1.75,3,7,0,2.0542385286175366,712934.0,0.13104122265187002,-0.8493396033748102,0.6284893208098855
7457,1360,5000,1.0,2,7,0,-0.17497272114707985,453071.0,-0.7882258663082197,-0.5695107921601028,-0.271115877573008
7458,2210,4000,2.0,3,8,0,0.8331148687790401,757887.0,0.14198487847282346,-0.8493396033748102,0.7841095995063765
7459,1760,4000,1.75,3,7,0,-0.4450429422161017,698319.0,-0.3504796334700817,-0.8493396033748102,0.5778944690057966
7460,2170,2195,3.5,3,8,0,-0.6600199915663812,428742.0,0.09821025518900967,-1.354430607617357,-0.3553390831523225
7461,1550,1443,3.25,3,9,0,-0.4037361930986663,514364.0,-0.5802964057101041,-1.5648618736508166,-0.05892906596657422
7462,1530,1950,1.75,2,8,0,-1.372902118682,489386.0,-0.602183717352011,-1.42298866636496,-0.14539900837933753
7463,1300,4000,1.75,3,7,0,-1.0617251306822133,539168.0,-0.8538878012339404,-0.8493396033748102,0.026938515569424715
7464,1620,4000,1.75,3,8,0,-0.983142632079407,531594.0,-0.50369081496343,-0.8493396033748102,0.0007185082095772755
7465,1580,4000,1.0,2,7,0,-0.14543876066335382,625270.0,-0.5474654382472438,-0.8493396033748102,0.32501021793245405
7466,1980,4000,1.0,2,7,0,0.5127342385744136,680000.0,-0.10971920540910586,-0.8493396033748102,0.5144769465836886
7467,2540,4570,2.5,3,10,0,3.0252349604833078,1044581.0,0.5031255205642873,-0.689837180982427,1.776599537455162
7468,2140,3584,1.75,3,7,0,-0.1946179914551743,682929.0,0.06537928772614932,-0.9657483888401284,0.5246166880092225
7469,1260,7526,1.5,4,7,0,1.35001381573301,440381.0,-0.8976624245177541,0.1373367849682478,-0.3150466794473761
7470,2730,3600,2.5,4,8,0,-0.2796648571062704,762973.0,0.7110549811624027,-0.961271127860693,0.8017165386973171
7471,1900,5900,1.75,3,8,0,-0.6340890767880012,615849.0,-0.19726845197673346,-0.3176648620668663,0.29239618448419386
7472,1840,4675,2.5,3,7,0,-0.9537734575101886,355175.0,-0.2629303869024541,-0.6604551558048827,-0.6100165694794808
7473,3080,5519,2.5,4,7,0,1.8182042988759521,441173.0,1.0940829348957735,-0.42427963913966976,-0.3123048989048623
7474,1420,5185,2.0,2,7,0,-0.062261627597360765,344379.0,-0.722563931382499,-0.517742462085382,-0.6473906385918273
7475,1920,5606,2.5,3,7,0,0.9522200327835397,343840.0,-0.17538114033482655,-0.3999345325639902,-0.6492565725721492
7476,2690,4370,2.5,4,7,0,0.0027247961328170267,392686.0,0.667280357878589,-0.7458029432253684,-0.480159334719085
7477,3010,6225,2.5,4,9,0,-0.08630600343482496,458250.0,1.0174773441490994,-0.2267204984220864,-0.2531869868789692
7478,3010,5461,2.5,4,9,0,1.26528569812809,459347.0,1.0174773441490994,-0.44050971019012275,-0.24938934388005807
7479,2800,5846,2.5,4,9,0,0.04454709795990115,456393.0,0.7876605719090769,-0.33277561787246046,-0.2596156314085753
7480,2740,5700,2.5,4,9,0,0.07272114287515742,460072.0,0.7219986369833562,-0.3736306243098077,-0.2468795068935398
7481,3100,5602,2.5,3,9,0,-0.22254724068706538,495035.0,1.1159702465376804,-0.401053847808849,-0.12584305094921103
7482,3100,7738,2.5,5,9,0,-1.7378029811412499,463607.0,1.1159702465376804,0.19666049294576576,-0.23464188793168864
7483,2560,4749,2.5,4,9,0,-2.0912069899569623,420803.0,0.5250128322061942,-0.6397478237749944,-0.3828226636157274
7484,3010,9155,2.5,4,9,0,0.7746066511313818,491076.0,1.0174773441490994,0.5931779184370061,-0.13954849181766046
7485,3010,9155,2.5,4,9,0,0.32615942468744635,523234.0,1.0174773441490994,0.5931779184370061,-0.028222508628067907
7486,2560,4021,2.5,4,9,0,0.14639308757842412,468395.0,0.5250128322061942,-0.8434631983393013,-0.21806657828831003
7487,2560,4020,2.5,4,9,0,-0.12513885433641367,425622.0,0.5250128322061942,-0.843743027150516,-0.3661400368046494
7488,3100,4824,2.5,4,9,0,0.67908316536756,469498.0,1.1159702465376804,-0.6187606629338913,-0.2142481642246829
7489,2560,5709,2.5,4,9,0,0.7780418134273294,432977.0,0.5250128322061942,-0.37111216500887534,-0.34067817330693645
7490,2640,7388,2.5,4,7,0,-1.1648363657592726,419587.0,0.6125620787738217,0.09872040902061821,-0.3870322660648395
7491,2760,5639,2.75,4,7,0,-1.1027044661524945,372139.0,0.7438859486252631,-0.39070018179390487,-0.5512898458390726
7492,1180,2693,1.75,2,6,0,0.02333206460631927,280740.0,-0.9852116710853818,-1.2150758596324325,-0.8676989365022223
7493,910,2693,1.75,2,6,0,2.2029957017570205,252801.0,-1.2806903782511248,-1.2150758596324325,-0.9644193993523381
7494,1310,2693,2.5,2,6,0,0.8181872420208302,262362.0,-0.8429441454129869,-1.2150758596324325,-0.931320707727371
7495,1360,2738,2.5,2,6,0,1.5362679265112824,292954.0,-0.7882258663082197,-1.2024835631277708,-0.8254159724286579
7496,1360,2738,2.5,2,6,0,0.6063544451182465,243807.0,-0.7882258663082197,-1.2024835631277708,-0.9955552253616421
7497,1310,2749,1.75,2,6,0,-0.9199266540989661,281242.0,-0.8429441454129869,-1.199405446204409,-0.8659610907543158
7498,910,3263,1.0,2,6,0,-1.4688632690913739,239001.0,-1.2806903782511248,-1.0555734372400494,-1.0121928481991687
7499,1360,3300,2.0,2,6,0,0.4096221286744189,238766.0,-0.7882258663082197,-1.0452197712251052,-1.0130063815672126
7500,1470,2550,2.25,3,6,0,0.1880222312711151,257545.0,-0.6678456522777317,-1.2550913796361358,-0.9479964108502104
7501,1350,4023,1.75,2,7,0,0.47933510811960756,275724.0,-0.7991695221291731,-0.8429035407168719,-0.8850635466048093
7502,1610,3995,2.5,3,7,0,0.12015459129904521,341342.0,-0.5146344707843834,-0.8507387474308836,-0.6579042591822494
7503,2060,4193,2.5,3,7,0,-0.6349154606587967,327939.0,-0.02216995884147827,-0.7953326428103716,-0.7043033559137037
7504,2170,4682,2.5,4,7,0,0.617467777281058,346970.0,0.09821025518900967,-0.6584963541263797,-0.6384210004786289
7505,3040,5800,2.5,4,9,0,0.1599780726447261,474263.0,1.0503083116119596,-0.34564774318833696,-0.19775247699604903
7506,3120,6305,2.5,3,9,0,0.17821049715953838,476126.0,1.1378575581795873,-0.2043341935249098,-0.1913030614017269
7507,3120,7775,2.5,3,9,0,0.860902849446336,481004.0,1.1378575581795873,0.20701415896070993,-0.1744161857876081
7508,2700,6069,2.5,4,9,0,-0.8559225398951189,436459.0,0.6782240136995424,-0.2703737929715807,-0.32862403208341007
7509,3120,5510,3.0,5,9,0,-1.0809550918680872,444328.0,1.1378575581795873,-0.4267980984406021,-0.30138278070835867
7510,2820,5510,2.5,4,9,0,0.4568111898250366,469497.0,0.8095478835509838,-0.4267980984406021,-0.21425162606880224
7511,2760,5851,2.5,4,9,0,-0.06906499851106843,441446.0,0.7438859486252631,-0.3313764738163869,-0.3113598154602837
7512,2670,5758,2.5,3,9,0,0.8114996248711623,472342.0,0.6453930462366821,-0.3574005532593547,-0.20440267954929262
7513,3280,5510,2.5,4,9,0,0.6785104091696399,481065.0,1.3129560513148424,-0.4267980984406021,-0.17420501329632862
7514,3120,5510,2.5,3,9,0,-2.17474566659779,440656.0,1.1378575581795873,-0.4267980984406021,-0.3140946723145588
7515,3040,5823,2.5,4,9,0,-0.41109846327168026,484135.0,1.0503083116119596,-0.33921168053039874,-0.1635771518499685
7516,3120,5532,2.5,3,9,0,1.2755736219213774,486908.0,1.1378575581795873,-0.42064186459387853,-0.15397745810705102
7517,910,3332,2.0,2,6,0,0.19528839118382674,231594.0,-1.2806903782511248,-1.0362652492662345,-1.037834727591087
7518,1180,3003,2.0,2,6,0,-2.17712025806973,264088.0,-0.9852116710853818,-1.1283289281558733,-0.9253455647773978
7519,1180,3003,2.0,2,6,0,0.2506742998109227,187880.0,-0.9852116710853818,-1.1283289281558733,-1.1891657814237213
7520,1180,2988,2.0,2,6,0,1.062727106372384,271428.0,-0.9852116710853818,-1.1325263603240938,-0.8999356289414749
7521,1470,3128,2.0,2,6,0,0.026353080444780328,282922.0,-0.6678456522777317,-1.093350326754035,-0.8601451926338322
7522,1310,2550,2.0,2,6,0,0.9285339950636239,278175.0,-0.8429441454129869,-1.2550913796361358,-0.876578566668318
7523,1360,2550,2.0,2,6,0,-0.3662106665583144,281784.0,-0.7882258663082197,-1.2550913796361358,-0.864084771241636
7524,1180,2841,2.0,2,6,0,1.8190747150003206,277484.0,-0.9852116710853818,-1.173661195572656,-0.8789707009547788
7525,2570,2889,2.5,3,8,0,-0.7091619429548066,364054.0,0.5359564880271476,-1.16022941263435,-0.5792788555439005
7526,2350,2889,2.5,3,8,0,1.8840152042241811,375827.0,0.29519605996617176,-1.16022941263435,-0.538522564726963
7527,1100,1737,2.5,2,8,0,1.2000579268898857,264447.0,-1.0727609176530093,-1.4825922031536927,-0.9241027627385564
7528,1100,1737,2.5,2,8,0,0.9613299342523876,188127.0,-1.0727609176530093,-1.4825922031536927,-1.1883107059262454
7529,1610,2563,2.5,3,8,0,0.6294313318779198,340917.0,-0.5146344707843834,-1.2514536050903444,-0.659375542932967
7530,1830,3300,2.5,3,8,0,0.6083274761198912,352656.0,-0.2738740427234076,-1.0452197712251052,-0.618736954816087
7531,1610,3724,2.5,3,8,0,-1.7747261191549089,305970.0,-0.5146344707843834,-0.9265723552700693,-0.7803566093713864
7532,1830,2809,2.5,3,8,0,0.2478334048487753,369132.0,-0.2738740427234076,-1.1826157175315266,-0.5616996111059145
7533,1610,3516,2.5,3,8,0,-0.6060310631109551,324238.0,-0.5146344707843834,-0.9847767480027285,-0.7171156409993646
7534,1610,2926,2.5,3,8,0,0.6424185353110176,305270.0,-0.5146344707843834,-1.1498757466194058,-0.7827799002549213
7535,1610,2926,2.5,3,8,0,-0.8258801953183249,350968.0,-0.5146344707843834,-1.1498757466194058,-0.6245805476895254
7536,1610,2937,2.5,3,8,0,0.09724285780434379,304210.0,-0.5146344707843834,-1.146797629696044,-0.7864494550214169
7537,1160,1579,2.25,2,8,0,-0.5513353500842809,285736.0,-1.0070989827272887,-1.5268051553256166,-0.8504035632820219
7538,1180,2277,2.5,2,8,0,-0.42553266251131044,282750.0,-0.9852116710853818,-1.3314846450977509,-0.8607406298223579
7539,4090,5609,4.5,6,7,0,1.3192946030017858,588867.0,2.1993921728120718,-0.3990950461303461,0.1989887064562821
7540,2560,2531,3.0,4,9,0,1.0501720146059623,930445.0,0.5250128322061942,-1.2604081270492151,1.38147849705068
7541,2560,2531,3.0,4,9,0,-0.584030924347693,1110204.0,0.5250128322061942,-1.2604081270492151,2.003776134098319
7542,1200,1265,1.75,1,7,2,0.3451949708106947,527158.0,-0.9633243594434748,-1.6146714020470345,-0.014638232303795216
7543,1410,1148,2.0,2,9,0,-0.8149486610544099,723870.0,-0.7335075872034524,-1.6474113729591553,0.6663480480989391
7544,1550,1094,2.0,2,9,0,1.3168853561620961,711385.0,-0.5802964057101041,-1.6625221287647496,0.6231269242690348
7545,1470,1135,2.0,2,9,0,1.3481173751513857,728821.0,-0.6678456522777317,-1.6510491475049465,0.6834876383337694
7546,1330,8400,2.25,4,8,0,-2.0899781108160074,491012.0,-0.82105683377108,0.381907165969902,-0.13977004984129793
7547,2130,11663,2.25,4,8,0,0.31685836949915885,638586.0,0.054435631905195875,1.294988576963492,0.37110813422552624
7549,1660,9600,1.0,3,7,0,1.1656929238670273,380515.0,-0.4599161916796162,0.7177017394275508,-0.522293439495518
7550,2795,15101,3.0,5,8,0,0.7883940925388716,589474.0,0.7821887439986002,2.2570400299196556,0.2010900458367188
7551,3020,14564,2.75,4,8,0,-0.6312709601953368,601716.0,1.0284209999700529,2.1067719582973576,0.24346994154562457
7552,1260,7644,1.75,3,7,1,1.7861844481913955,336547.0,-0.8976624245177541,0.17035658469158327,-0.6745038017344633
7553,2100,7992,2.5,4,7,0,-0.018842595552683913,322849.0,0.021604664442335525,0.2677370109943014,-0.7219241424811217
7554,2050,7210,2.5,4,7,0,-0.23442248809337984,300872.0,-0.03311361466243172,0.04891088062440031,-0.7980050906917591
7555,1750,7725,2.25,3,7,0,0.27495321931359024,325557.0,-0.3614232892910352,0.19302271839997456,-0.712549468605961
7556,1010,7140,1.0,3,6,0,-0.39959532737166903,293540.0,-1.1712538200415903,0.0293228638393708,-0.8233873317747272
7557,2150,7526,2.25,4,7,0,-0.030558629402120494,327890.0,0.07632294354710277,0.1373367849682478,-0.7044729862755512
7558,2150,7700,2.25,4,7,0,0.519587239285703,278974.0,0.07632294354710277,0.18602699811960688,-0.8738125532169688
7559,2130,6386,2.5,5,7,0,2.972768840077826,340783.0,0.054435631905195875,-0.1816680598165185,-0.6598394300449579
7560,1820,8118,1.75,4,7,0,0.05401368455636903,287088.0,-0.284817698544361,0.30299544120735455,-0.8457231500326803
7561,1370,8280,1.75,3,7,0,1.3771977351193323,301472.0,-0.7772822104872662,0.34832770862413714,-0.7959279842201578
7562,1870,8500,2.0,4,7,0,-0.8639118980886715,293211.0,-0.23009941943959378,0.4098900470913727,-0.8245262784899887
7563,1320,8325,2.0,3,7,0,0.23410530490928572,288579.0,-0.8320004895920334,0.36092000512879896,-0.8405615404507509
7564,1010,7896,2.0,3,7,0,-0.8055985851736512,208279.0,-1.1712538200415903,0.24087344511768952,-1.1185476232333955
7565,1330,7200,1.75,3,7,0,-0.4249564264376034,316204.0,-0.82105683377108,0.04611259251225324,-0.7449280966541064
7566,2360,7840,2.75,4,8,0,-1.4122030477806975,379089.0,0.3061397157871252,0.2252030316896659,-0.5272300292096905
7567,2030,7210,1.75,4,7,0,-1.5120622625992086,330088.0,-0.055000926304338615,0.04891088062440031,-0.6968638529012516
7568,1580,7420,1.75,3,7,0,-0.41926498109332483,420940.0,-0.5474654382472438,0.10767493097948884,-0.38234839097137846
7569,2100,7355,2.5,4,7,0,-0.9253850885922417,406004.0,0.021604664442335525,0.08948605825053287,-0.4340544947377742
7570,2100,7355,2.5,4,7,0,0.4041761850061614,381914.0,0.021604664442335525,0.08948605825053287,-0.5174503195725676
7571,2100,7355,2.5,4,7,0,-1.7140206737979686,431846.0,0.021604664442335525,0.08948605825053287,-0.34459351900590496
7572,1730,7992,2.25,3,7,0,0.8070236631347264,359946.0,-0.38331060093294206,0.2677370109943014,-0.5935001111861309
7573,1790,11542,2.5,3,7,0,-0.24054951116858084,406349.0,-0.31764866600722136,1.2611292908065124,-0.4328601585166034
7574,2130,11733,2.5,4,7,0,0.24609311300284167,395195.0,0.054435631905195875,1.3145765937485214,-0.47147356782367217
7575,2050,9272,2.75,4,7,0,1.5973417163563908,336247.0,-0.03311361466243172,0.6259178893491267,-0.675542354970264
7576,2170,9350,2.25,4,7,0,-0.9511065452244922,360438.0,0.09821025518900967,0.647744536623874,-0.5917968838794178
7577,1390,9350,1.5,3,7,0,0.6349200504077793,320000.0,-0.7553948988453594,0.647744536623874,-0.7317869363771087
7578,1510,11745,1.0,2,6,0,-0.5738906471749451,90071.0,-0.624071028993918,1.317934539483098,-1.527765292891812
7579,2020,11935,2.5,3,9,0,1.6095864147115644,545179.0,-0.06594458212529206,1.3711020136138923,0.047747660570750694
7580,3260,14708,2.75,5,8,0,1.4419662261805126,606476.0,1.2910687396729355,2.1470673071122754,0.25994831955366177
7582,2040,7000,2.5,4,7,0,-1.6407646351104186,330734.0,-0.04405727048338517,-0.009853169730688224,-0.694627501600161
7583,1600,9199,1.75,3,7,0,0.8867872783378885,279950.0,-0.5255781266053369,0.6054903861304531,-0.8704337933564974
7584,2740,16769,2.5,4,9,0,0.029859916414016384,855582.0,0.7219986369833562,2.7237944870257875,1.1223144607448627
7585,2000,7350,1.0,3,7,0,1.878221946310409,411279.0,-0.08783189376719897,0.08808691419445934,-0.4157932670082792
7586,2240,7287,2.5,4,8,0,0.6331432947018467,399216.0,0.1748158459356838,0.07045769908793277,-0.4575534926198239
7587,1800,11785,2.5,4,8,0,-0.7544237639142347,367632.0,-0.30670501018626795,1.3291276919316861,-0.5668923772849178
7588,1960,11798,2.5,4,8,0,-1.4898586252421622,335242.0,-0.13160651705101276,1.3327654664774775,-0.6790215083101963
7589,3140,5365,2.5,4,8,0,0.2736678942963141,456814.0,1.1597448698214943,-0.4673732760667347,-0.258158195034335
7590,2980,6183,2.5,4,8,0,-1.3535721539523908,427320.0,0.984646376686239,-0.23847330849310408,-0.3602618254900177
7591,1910,5234,2.5,3,8,0,-1.6736122845730275,360123.0,-0.18632479615578,-0.5040308503358614,-0.5928873647770084
7592,2840,15010,2.75,4,8,0,-0.15964875298647196,681665.0,0.8314351951928908,2.231575608099117,0.5202409170423823
7593,1650,8602,2.25,3,8,0,0.2525142930453307,523541.0,-0.47085984750056964,0.4384325858352729,-0.027159722483431892
7594,2510,4000,1.75,4,7,2,0.3572073152652688,708177.0,0.4702945531014269,-0.8493396033748102,0.6120213283342063
7595,2050,3933,2.0,3,8,0,0.8188068835438934,833436.0,-0.03311361466243172,-0.8680881337261955,1.0456484608780579
7596,2100,4132,2.25,3,8,0,-0.9187229223744338,815533.0,0.021604664442335525,-0.8124022002944687,0.9836710656095935
7597,2990,3728,2.5,4,8,0,-0.9847202237766578,968499.0,0.9955900325071925,-0.9254530400252106,1.5132155131678748
7598,1660,3728,1.5,3,8,0,0.044906817788577524,757895.0,-0.4599161916796162,-0.9254530400252106,0.7841372942593311
7599,1890,3728,1.75,5,7,0,1.3997134786477634,647558.0,-0.2082121077976869,-0.9254530400252106,0.4021677996642048
7600,1410,3728,2.75,3,8,0,0.9604223689482049,901421.0,-0.7335075872034524,-0.9254530400252106,1.281001933331085
7601,2000,3728,1.75,4,9,0,0.24122908989634193,904155.0,-0.08783189376719897,-0.9254530400252106,1.2904666151533484
7602,2710,7860,2.5,4,10,0,-0.22983410161462603,661820.0,0.6891676695204959,0.23079960791396006,0.4515406204941684
7603,2520,11555,2.5,3,9,0,1.8486613275860524,732528.0,0.48123820892238034,1.2647670653523035,0.6963206944841462
7606,2000,7188,2.25,4,7,0,-0.2809624234679668,436915.0,-0.08783189376719897,0.04275464677767675,-0.3270454311649931
7607,1410,7440,2.5,4,7,0,-0.023482551393355568,360724.0,-0.7335075872034524,0.11327150720378298,-0.5908067964612879
7608,1690,8075,2.5,3,7,0,-0.0009619705260456162,488937.0,-0.4270852242167559,0.2909628023251221,-0.1469533763889192
7609,1610,4160,2.0,3,7,0,-0.4066842910744945,517020.0,-0.5146344707843834,-0.8045669935804569,-0.049734407985619004
7610,1610,4160,2.0,3,7,0,-0.21911081837339225,528985.0,-0.5146344707843834,-0.8045669935804569,-0.00831344309776917
7611,950,3008,1.0,2,7,2,-0.915027536661247,407906.0,-1.236915754967311,-1.1269297840997998,-0.427470067222798
7612,1370,3393,2.0,3,7,2,1.3285662237088864,510542.0,-0.7772822104872662,-1.0191956917821374,-0.07216023419067469
7613,1060,1202,1.75,2,7,0,-0.010917668080928986,334199.0,-1.1165355409368232,-1.6323006171535612,-0.6826322117266632
7614,1060,1202,1.75,2,7,0,0.4692047116498074,355686.0,-1.1165355409368232,-1.6323006171535612,-0.6082475671345003
7615,910,4000,1.0,2,7,2,-0.02305548129834641,450921.0,-1.2806903782511248,-0.8493396033748102,-0.2785588424295794
7616,1870,11657,2.5,3,7,0,0.6890757988575593,332698.0,-0.23009941943959378,1.2933096040962038,-0.6878284397497859
7617,1530,5096,1.0,2,6,0,-1.4738650041132997,429878.0,-0.602183717352011,-0.5426472262834909,-0.3514064282327573
7618,1850,3901,1.75,3,8,0,-0.08840044142955525,541244.0,-0.2519867310815007,-0.8770426556850661,0.03412530396116532
7619,2340,9749,1.75,3,8,0,-1.0426236975271135,633456.0,0.2842524041452183,0.7593962322985421,0.35334887389333486
7620,1290,10981,1.75,3,7,0,-1.3870461127503926,301454.0,-0.8648314570548938,1.1041453277150615,-0.7959902974143057
7621,1290,10981,1.75,3,7,0,0.9838870361905362,312807.0,-0.8648314570548938,1.1041453277150615,-0.7566879811274893
7622,2080,12972,2.0,3,7,0,1.2711282153761758,392231.0,-0.00028264719957137133,1.6612844908435438,-0.4817344737933827
7623,2110,7828,2.5,3,7,0,0.8025180713080232,359932.0,0.03254832026328897,0.22184508595508942,-0.5935485770038016
7624,1770,6000,2.5,3,7,0,-0.5764265835253188,338706.0,-0.3395359776491283,-0.28968198094539555,-0.6670296802808179
7625,1780,5971,2.5,3,7,0,0.8454915352697732,349424.0,-0.3285923218281748,-0.297797016470622,-0.6299256350097795
7629,2620,14126,2.5,4,8,0,-1.2314646626324017,1051507.0,0.5906747671319148,1.984206938985316,1.80057626982568
7630,3370,15025,3.25,4,10,0,-0.23337280318909726,1378621.0,1.4114489537034236,2.235773040267338,2.9329939470780086
7634,1710,7980,1.0,2,9,0,1.5062707795043129,663955.0,-0.405197912574849,0.26437906525972493,0.4589316576889497
7635,1710,7980,1.0,2,9,0,1.305778264513986,960347.0,-0.405197912574849,0.26437906525972493,1.4849945599070515
7636,1170,11500,1.5,3,7,1,1.5584938055367048,187910.0,-0.9961553269063352,1.2493764807354946,-1.1890619261001412
7640,1810,6420,1.75,3,8,0,1.5512024728396003,571016.0,-0.2957613543653145,-0.17215388023521846,0.13719132708202325
7642,2100,10505,1.5,3,7,0,-0.8977507676249141,389620.0,0.021604664442335525,0.9709468135768609,-0.49077334878896783
7643,1460,10890,1.0,3,7,0,0.029757410576519153,386317.0,-0.6787893080986852,1.0786809058945233,-0.5022078199151332
7647,2790,10618,3.25,5,8,0,-0.3361796187018326,240705.0,0.7767169160881234,1.0025674692441229,-1.006293865819821
7649,1990,7405,2.0,3,7,0,2.577974382350012,501908.0,-0.0987755495881524,0.10347749881126823,-0.1020497963170178
7650,1990,7405,2.0,3,7,0,0.6281252142170032,584696.0,-0.0987755495881524,0.10347749881126823,0.18454935463453354
7651,2050,3807,2.5,3,7,0,1.1769848220573171,482866.0,-0.03311361466243172,-0.9033465639392486,-0.1679702320374053
